yaş,meslek,medeni_durum,eğitim,temerrüt,bakiye,konut_kredisi,ihtiyaç_kredisi,iletişim_tipi,gün,ay,arama_süresi_sn,kampanya_arama_sayısı,önceki_görüşmeden_geçen_gün,önceki_aramalar,önceki_kampanya_sonuç,vadeli_mevduat
22,öğrenci,bekar,lise,0,23,0,0,1.0,27,ekim,137,1,-1,0,bilinmiyor,1
53,bilinmiyor,evli,ilkokul,0,732,0,0,1.0,27,ekim,759,2,-1,0,bilinmiyor,1
60,büro görevlisi,evli,bilinmiyor,0,4629,1,0,1.0,27,ekim,624,1,-1,0,bilinmiyor,1
66,emekli,evli,ilkokul,0,747,0,0,1.0,27,ekim,515,1,-1,0,bilinmiyor,0
70,emekli,evli,lise,0,616,0,0,1.0,27,ekim,89,1,-1,0,bilinmiyor,0
55,teknisyen,evli,lise,0,0,1,1,1.0,27,ekim,88,1,-1,0,bilinmiyor,0
54,büro görevlisi,evli,bilinmiyor,0,140,0,0,1.0,27,ekim,521,2,-1,0,bilinmiyor,0
59,temizlikçi,evli,lise,0,0,0,0,1.0,27,ekim,376,1,81,3,başarısız,0
80,emekli,evli,lise,0,87,0,0,1.0,27,ekim,219,2,-1,0,bilinmiyor,0
56,yönetici,evli,lise,0,0,0,0,1.0,27,ekim,298,1,111,8,diğer,1
33,yönetici,bekar,üniversite,0,373,0,1,1.0,27,ekim,259,1,-1,0,bilinmiyor,0
71,teknisyen,evli,üniversite,0,383,0,0,1.0,27,ekim,327,2,183,3,başarılı,0
76,emekli,evli,bilinmiyor,0,992,0,0,1.0,27,ekim,139,2,-1,0,bilinmiyor,0
38,temizlikçi,boşanmış/ dul,lise,0,70,0,0,1.0,27,ekim,255,3,148,1,başarılı,1
44,yönetici,bekar,üniversite,0,5063,0,0,1.0,27,ekim,418,2,-1,0,bilinmiyor,1
69,emekli,boşanmış/ dul,lise,0,4572,0,0,1.0,27,ekim,146,2,56,1,diğer,1
65,emekli,evli,lise,0,1624,0,0,1.0,27,ekim,189,2,-1,0,bilinmiyor,0
34,büro görevlisi,bekar,üniversite,0,18,1,1,1.0,27,ekim,114,1,180,1,başarılı,0
60,temizlikçi,evli,ilkokul,0,182,0,0,1.0,27,ekim,83,2,76,3,başarısız,0
29,hizmet sektörü,bekar,üniversite,0,1788,0,0,1.0,27,ekim,353,1,-1,0,bilinmiyor,1
52,hizmet sektörü,evli,lise,0,659,0,0,1.0,27,ekim,113,1,-1,0,bilinmiyor,1
36,öğrenci,bekar,üniversite,0,129,0,0,1.0,27,ekim,149,1,-1,0,bilinmiyor,1
33,yönetici,bekar,üniversite,0,3170,0,0,1.0,28,ekim,246,2,-1,0,bilinmiyor,0
63,emekli,evli,üniversite,0,937,0,0,1.0,28,ekim,219,2,-1,0,bilinmiyor,0
30,yönetici,bekar,üniversite,0,16935,0,0,1.0,28,ekim,108,1,-1,0,bilinmiyor,0
29,teknisyen,evli,lise,0,1599,1,0,1.0,28,ekim,95,1,112,2,başarısız,0
61,emekli,evli,lise,0,89,0,0,1.0,28,ekim,154,1,181,2,başarısız,0
50,yönetici,evli,üniversite,0,3463,0,1,1.0,28,ekim,96,1,-1,0,bilinmiyor,1
65,büro görevlisi,evli,lise,0,11240,1,0,1.0,28,ekim,149,1,-1,0,bilinmiyor,0
54,büro görevlisi,boşanmış/ dul,lise,0,735,0,0,1.0,28,ekim,300,1,-1,0,bilinmiyor,0
26,öğrenci,bekar,bilinmiyor,0,603,0,0,1.0,28,ekim,73,1,-1,0,bilinmiyor,0
67,emekli,evli,ilkokul,0,2,0,0,1.0,28,ekim,1118,1,-1,0,bilinmiyor,0
68,emekli,evli,ilkokul,0,7945,0,0,1.0,28,ekim,210,1,-1,0,bilinmiyor,0
74,emekli,evli,üniversite,0,1742,0,0,1.0,28,ekim,1092,1,-1,0,bilinmiyor,0
75,serbest meslek,evli,bilinmiyor,0,4984,0,0,1.0,28,ekim,509,1,-1,0,bilinmiyor,1
27,yönetici,bekar,üniversite,0,390,0,0,1.0,28,ekim,190,1,82,1,başarılı,0
65,emekli,evli,ilkokul,0,1004,0,0,1.0,28,ekim,371,1,-1,0,bilinmiyor,1
64,emekli,evli,lise,0,4787,0,0,1.0,28,ekim,501,1,-1,0,bilinmiyor,1
38,teknisyen,bekar,üniversite,0,1727,0,0,1.0,28,ekim,182,2,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,lise,0,3213,0,0,1.0,28,ekim,172,1,-1,0,bilinmiyor,0
30,büro görevlisi,bekar,lise,0,914,1,0,1.0,28,ekim,524,3,272,1,başarısız,1
57,temizlikçi,evli,üniversite,0,2326,0,0,1.0,28,ekim,207,1,194,1,başarılı,1
31,yönetici,evli,üniversite,0,81,1,0,1.0,29,ekim,164,2,-1,0,bilinmiyor,1
52,vasıfsız işçi,evli,lise,0,2230,0,0,1.0,29,ekim,423,3,-1,0,bilinmiyor,1
25,yönetici,bekar,üniversite,0,667,0,0,1.0,29,ekim,408,2,-1,0,bilinmiyor,0
36,yönetici,evli,üniversite,0,203,0,0,1.0,29,ekim,139,1,-1,0,bilinmiyor,1
55,yönetici,evli,üniversite,0,13578,0,0,1.0,29,ekim,247,2,-1,0,bilinmiyor,0
64,yönetici,evli,üniversite,0,3951,0,0,1.0,29,ekim,164,1,-1,0,bilinmiyor,1
54,teknisyen,evli,bilinmiyor,0,240,1,0,1.0,29,ekim,142,1,-1,0,bilinmiyor,1
26,büro görevlisi,bekar,lise,0,338,0,0,1.0,29,ekim,209,1,188,2,bilinmiyor,1
51,serbest meslek,bekar,lise,0,0,0,0,1.0,29,ekim,1707,2,-1,0,bilinmiyor,1
72,emekli,evli,lise,0,0,0,0,1.0,29,ekim,189,3,-1,0,bilinmiyor,1
30,yönetici,bekar,üniversite,0,0,0,0,1.0,29,ekim,437,2,-1,0,bilinmiyor,0
30,yönetici,evli,üniversite,0,944,0,0,1.0,29,ekim,251,2,-1,0,bilinmiyor,1
61,vasıfsız işçi,evli,lise,0,272,0,0,1.0,29,ekim,318,1,269,1,başarısız,0
60,vasıfsız işçi,evli,ilkokul,0,5,0,0,1.0,29,ekim,401,1,-1,0,bilinmiyor,1
30,yönetici,bekar,üniversite,0,697,0,0,1.0,29,ekim,215,3,80,5,başarılı,1
39,yönetici,evli,üniversite,0,53,1,0,1.0,29,ekim,679,1,-1,0,bilinmiyor,0
45,büro görevlisi,boşanmış/ dul,lise,0,0,0,0,1.0,29,ekim,264,1,-1,0,bilinmiyor,1
32,işsiz,bekar,üniversite,0,685,1,0,1.0,29,ekim,262,1,204,1,diğer,0
66,emekli,evli,üniversite,0,1948,0,0,1.0,29,ekim,106,2,269,2,başarısız,1
50,teknisyen,evli,lise,0,3654,0,0,1.0,29,ekim,215,2,78,2,diğer,1
54,temizlikçi,evli,lise,0,962,1,0,1.0,29,ekim,288,3,-1,0,bilinmiyor,1
28,öğrenci,bekar,üniversite,0,2306,0,0,1.0,29,ekim,140,2,-1,0,bilinmiyor,0
35,büro görevlisi,bekar,üniversite,0,980,0,0,1.0,29,ekim,68,2,-1,0,bilinmiyor,0
47,yönetici,bekar,üniversite,0,551,0,0,1.0,29,ekim,124,1,-1,0,bilinmiyor,1
53,teknisyen,evli,üniversite,0,395,0,0,1.0,29,ekim,136,1,148,1,başarısız,1
47,yönetici,bekar,üniversite,0,159,0,0,1.0,29,ekim,220,3,155,3,diğer,1
80,emekli,evli,ilkokul,0,997,0,0,1.0,29,ekim,746,2,86,1,diğer,1
61,yönetici,evli,üniversite,0,477,1,0,1.0,29,ekim,377,1,520,1,diğer,1
34,teknisyen,bekar,lise,0,920,1,0,1.0,29,ekim,250,1,342,5,başarısız,0
47,yönetici,evli,üniversite,0,3663,0,0,1.0,29,ekim,424,2,213,3,başarılı,1
36,teknisyen,evli,üniversite,0,1327,0,0,1.0,29,ekim,174,2,-1,0,bilinmiyor,0
62,vasıfsız işçi,evli,ilkokul,0,115,0,0,1.0,29,ekim,157,4,183,3,başarısız,0
30,teknisyen,bekar,lise,0,853,0,0,1.0,29,ekim,279,1,148,1,başarısız,1
21,öğrenci,bekar,ilkokul,0,8278,0,0,1.0,29,ekim,445,1,-1,0,bilinmiyor,1
56,emekli,evli,ilkokul,0,1947,0,0,1.0,30,ekim,631,2,149,3,başarısız,0
67,bilinmiyor,evli,üniversite,0,7687,0,0,1.0,30,ekim,70,3,-1,0,bilinmiyor,0
62,yönetici,evli,üniversite,0,7458,0,0,1.0,30,ekim,212,2,-1,0,bilinmiyor,1
37,yönetici,evli,üniversite,0,7974,1,0,1.0,30,ekim,176,5,158,7,diğer,0
41,işsiz,evli,üniversite,0,0,0,0,1.0,30,ekim,373,3,-1,0,bilinmiyor,1
84,emekli,evli,ilkokul,0,1791,0,0,1.0,30,ekim,62,3,-1,0,bilinmiyor,0
32,yönetici,bekar,üniversite,0,2846,1,0,1.0,30,ekim,160,1,-1,0,bilinmiyor,0
30,teknisyen,bekar,üniversite,0,53,0,0,1.0,30,ekim,155,1,184,1,başarılı,0
33,yönetici,bekar,üniversite,0,2934,0,0,1.0,30,ekim,59,1,-1,0,bilinmiyor,0
49,yönetici,boşanmış/ dul,üniversite,0,348,0,0,1.0,30,ekim,125,1,-1,0,bilinmiyor,1
26,teknisyen,bekar,lise,0,44,0,0,1.0,30,ekim,217,1,-1,0,bilinmiyor,1
36,vasıfsız işçi,evli,lise,0,1193,0,0,1.0,30,ekim,640,1,-1,0,bilinmiyor,1
87,emekli,evli,ilkokul,0,230,0,0,1.0,30,ekim,144,1,-1,0,bilinmiyor,1
61,emekli,evli,ilkokul,0,8729,0,0,1.0,30,ekim,480,1,-1,0,bilinmiyor,1
52,serbest meslek,evli,üniversite,0,730,1,0,1.0,30,ekim,180,2,-1,0,bilinmiyor,0
47,işsiz,evli,üniversite,0,1725,1,1,1.0,30,ekim,183,2,-1,0,bilinmiyor,0
70,emekli,evli,lise,0,2384,0,0,1.0,30,ekim,196,2,-1,0,bilinmiyor,1
60,yönetici,evli,üniversite,0,3401,0,0,1.0,30,ekim,294,1,270,1,başarısız,1
41,hizmet sektörü,evli,üniversite,0,881,0,0,1.0,30,ekim,257,3,-1,0,bilinmiyor,1
46,temizlikçi,evli,ilkokul,0,3512,0,0,1.0,30,ekim,175,1,197,1,başarısız,1
22,öğrenci,bekar,lise,0,1522,0,0,1.0,30,ekim,368,2,-1,0,bilinmiyor,1
51,bilinmiyor,evli,bilinmiyor,0,1585,0,0,1.0,30,ekim,152,4,-1,0,bilinmiyor,0
60,emekli,boşanmış/ dul,lise,0,4243,0,0,1.0,30,ekim,416,2,-1,0,bilinmiyor,1
28,öğrenci,bekar,üniversite,0,3717,0,0,1.0,30,ekim,177,2,-1,0,bilinmiyor,0
60,emekli,boşanmış/ dul,ilkokul,0,8434,0,0,1.0,2,kasım,105,2,-1,0,bilinmiyor,0
33,yönetici,evli,üniversite,0,3301,1,0,1.0,2,kasım,131,2,171,2,başarısız,0
37,yönetici,evli,ilkokul,0,1506,0,0,1.0,2,kasım,101,3,80,3,başarılı,0
57,yönetici,evli,üniversite,0,1832,1,0,1.0,2,kasım,131,2,-1,0,bilinmiyor,0
20,öğrenci,bekar,ilkokul,0,0,0,0,1.0,2,kasım,69,4,182,4,başarısız,0
33,yönetici,bekar,üniversite,0,2485,1,0,1.0,2,kasım,91,2,-1,0,bilinmiyor,0
30,teknisyen,bekar,lise,0,846,0,0,1.0,2,kasım,75,2,-1,0,bilinmiyor,0
29,teknisyen,bekar,lise,0,3851,0,0,1.0,2,kasım,59,2,-1,0,bilinmiyor,0
38,teknisyen,evli,üniversite,0,732,0,0,1.0,2,kasım,53,2,161,1,başarısız,0
70,teknisyen,evli,lise,0,3020,0,0,1.0,2,kasım,358,2,186,1,başarısız,0
39,teknisyen,evli,üniversite,0,508,0,0,1.0,2,kasım,154,3,-1,0,bilinmiyor,0
51,teknisyen,evli,lise,0,39,0,0,1.0,2,kasım,173,1,-1,0,bilinmiyor,0
32,yönetici,bekar,üniversite,0,9317,0,0,1.0,2,kasım,92,3,-1,0,bilinmiyor,0
65,emekli,evli,ilkokul,0,1992,0,0,1.0,2,kasım,459,1,-1,0,bilinmiyor,0
32,teknisyen,bekar,üniversite,0,600,0,0,1.0,2,kasım,272,1,-1,0,bilinmiyor,0
29,öğrenci,bekar,üniversite,0,3054,0,0,1.0,2,kasım,204,1,186,7,başarılı,0
54,teknisyen,evli,lise,0,473,0,1,1.0,2,kasım,182,1,81,1,başarısız,1
33,yönetici,bekar,üniversite,0,576,0,0,1.0,2,kasım,144,1,-1,0,bilinmiyor,0
35,serbest meslek,bekar,üniversite,0,5462,0,0,1.0,2,kasım,188,1,186,1,başarılı,1
32,öğrenci,evli,lise,0,833,1,0,1.0,2,kasım,227,5,164,3,diğer,0
26,büro görevlisi,evli,üniversite,0,906,0,0,1.0,2,kasım,109,1,160,1,başarılı,0
35,teknisyen,evli,lise,0,580,1,0,1.0,2,kasım,180,2,171,1,başarısız,0
51,teknisyen,evli,lise,0,580,1,0,1.0,2,kasım,117,5,-1,0,bilinmiyor,0
58,büro görevlisi,evli,lise,0,2777,1,0,1.0,2,kasım,214,3,-1,0,bilinmiyor,0
59,yönetici,evli,lise,0,4412,0,0,1.0,2,kasım,162,2,-1,0,bilinmiyor,1
66,temizlikçi,evli,ilkokul,0,922,0,0,1.0,2,kasım,83,4,101,4,diğer,0
25,işsiz,evli,lise,0,1404,1,0,1.0,2,kasım,85,2,-1,0,bilinmiyor,0
72,emekli,bekar,üniversite,0,1285,0,0,1.0,2,kasım,179,5,98,2,başarısız,0
55,yönetici,boşanmış/ dul,üniversite,0,2037,0,0,1.0,2,kasım,209,2,273,1,başarısız,1
29,öğrenci,bekar,bilinmiyor,0,10332,0,0,1.0,2,kasım,46,3,-1,0,bilinmiyor,1
35,yönetici,evli,üniversite,0,1133,1,0,1.0,3,kasım,102,1,-1,0,bilinmiyor,1
44,teknisyen,evli,üniversite,0,1818,1,1,1.0,3,kasım,88,2,83,2,başarısız,0
44,büro görevlisi,evli,lise,0,205,0,0,1.0,3,kasım,289,1,-1,0,bilinmiyor,1
48,yönetici,evli,lise,0,0,1,1,1.0,3,kasım,1233,1,351,2,başarısız,1
35,büro görevlisi,boşanmış/ dul,lise,0,1224,1,0,1.0,3,kasım,187,1,-1,0,bilinmiyor,1
37,yönetici,evli,üniversite,0,238,0,0,1.0,3,kasım,149,1,-1,0,bilinmiyor,1
36,yönetici,bekar,üniversite,0,62,1,0,1.0,3,kasım,566,1,182,7,başarısız,1
52,büro görevlisi,bekar,lise,0,2398,1,0,1.0,3,kasım,412,1,-1,0,bilinmiyor,1
55,yönetici,bekar,üniversite,0,0,0,0,1.0,3,kasım,222,3,187,3,başarısız,0
67,emekli,boşanmış/ dul,lise,0,704,0,0,1.0,3,kasım,537,1,-1,0,bilinmiyor,1
36,serbest meslek,evli,üniversite,0,506,0,0,1.0,3,kasım,217,1,70,2,başarısız,1
64,emekli,evli,ilkokul,0,5871,0,0,1.0,3,kasım,195,1,-1,0,bilinmiyor,0
34,yönetici,bekar,üniversite,0,382,0,0,1.0,3,kasım,193,1,-1,0,bilinmiyor,0
64,yönetici,evli,bilinmiyor,0,2352,0,0,1.0,3,kasım,181,4,183,7,başarılı,1
45,temizlikçi,evli,lise,0,360,0,0,1.0,3,kasım,215,1,-1,0,bilinmiyor,1
29,teknisyen,bekar,lise,0,938,0,0,1.0,3,kasım,358,1,-1,0,bilinmiyor,1
40,vasıfsız işçi,evli,lise,0,1508,0,0,1.0,3,kasım,177,2,85,3,başarısız,0
33,hizmet sektörü,evli,lise,0,1697,0,0,1.0,3,kasım,179,1,-1,0,bilinmiyor,1
62,temizlikçi,evli,lise,0,2,0,0,1.0,3,kasım,322,1,-1,0,bilinmiyor,1
27,yönetici,bekar,üniversite,0,1720,0,0,1.0,3,kasım,284,2,273,1,başarısız,1
38,işsiz,evli,üniversite,0,2812,1,0,1.0,3,kasım,322,1,187,1,başarılı,0
76,emekli,evli,ilkokul,0,1492,0,0,1.0,3,kasım,383,1,-1,0,bilinmiyor,1
36,işsiz,evli,üniversite,0,7222,1,0,1.0,4,kasım,116,4,154,1,başarısız,0
18,öğrenci,bekar,lise,0,156,0,0,1.0,4,kasım,298,2,82,4,diğer,0
33,büro görevlisi,evli,lise,0,0,0,0,1.0,4,kasım,86,3,-1,0,bilinmiyor,0
50,yönetici,evli,üniversite,0,112,1,0,1.0,4,kasım,70,5,85,5,diğer,0
31,yönetici,evli,üniversite,0,1812,0,0,1.0,4,kasım,138,1,84,2,başarısız,0
69,teknisyen,evli,üniversite,0,482,0,0,1.0,4,kasım,101,1,-1,0,bilinmiyor,0
29,büro görevlisi,bekar,lise,0,2,0,0,1.0,4,kasım,85,1,142,1,başarısız,0
42,yönetici,evli,üniversite,0,520,0,0,1.0,4,kasım,158,1,-1,0,bilinmiyor,0
34,yönetici,evli,üniversite,0,1778,0,0,1.0,4,kasım,358,1,162,2,başarısız,1
61,yönetici,evli,üniversite,0,6016,0,0,1.0,4,kasım,199,1,275,3,başarılı,0
34,yönetici,evli,üniversite,0,527,0,0,1.0,4,kasım,272,1,-1,0,bilinmiyor,0
33,yönetici,bekar,üniversite,0,5276,0,0,1.0,4,kasım,572,1,-1,0,bilinmiyor,0
31,yönetici,bekar,üniversite,0,220,1,0,1.0,4,kasım,257,2,184,2,başarısız,0
49,teknisyen,evli,lise,0,402,0,0,1.0,5,kasım,76,2,-1,0,bilinmiyor,0
42,yönetici,evli,üniversite,0,603,1,0,1.0,5,kasım,298,5,-1,0,bilinmiyor,0
78,emekli,boşanmış/ dul,ilkokul,0,55,0,0,1.0,5,kasım,143,3,90,1,diğer,0
55,vasıfsız işçi,evli,lise,0,12401,0,0,1.0,5,kasım,111,9,511,4,diğer,0
73,emekli,evli,lise,0,19,0,0,1.0,5,kasım,509,2,-1,0,bilinmiyor,0
54,teknisyen,evli,lise,0,0,0,0,1.0,6,kasım,464,5,192,8,diğer,1
78,emekli,evli,üniversite,0,226,0,0,1.0,6,kasım,136,1,-1,0,bilinmiyor,0
31,teknisyen,evli,lise,0,2440,0,0,1.0,6,kasım,312,1,-1,0,bilinmiyor,0
60,teknisyen,evli,üniversite,0,6573,1,0,1.0,6,kasım,126,2,87,2,başarısız,0
67,emekli,evli,ilkokul,0,942,0,0,1.0,6,kasım,455,2,84,2,diğer,1
24,teknisyen,evli,lise,0,556,1,0,1.0,6,kasım,368,2,80,2,başarılı,1
33,teknisyen,evli,üniversite,0,1699,0,0,1.0,6,kasım,178,2,94,1,başarılı,1
33,teknisyen,evli,lise,0,6699,0,0,1.0,9,kasım,425,1,462,1,başarısız,0
53,büro görevlisi,evli,lise,0,10541,0,0,1.0,9,kasım,178,1,-1,0,bilinmiyor,1
33,öğrenci,evli,lise,0,1536,0,0,1.0,9,kasım,262,1,94,2,başarılı,1
24,öğrenci,bekar,üniversite,0,235,0,0,1.0,9,kasım,118,1,-1,0,bilinmiyor,1
32,yönetici,bekar,üniversite,0,935,0,0,1.0,9,kasım,165,1,91,7,başarılı,1
60,serbest meslek,evli,üniversite,0,10861,0,0,1.0,9,kasım,98,1,91,2,başarısız,1
64,girişimci,evli,üniversite,0,2331,0,0,1.0,9,kasım,201,1,-1,0,bilinmiyor,1
34,büro görevlisi,evli,lise,0,2374,1,0,1.0,9,kasım,161,1,209,2,başarısız,1
35,yönetici,bekar,üniversite,0,1228,0,0,1.0,9,kasım,696,2,88,12,başarısız,1
53,yönetici,evli,üniversite,0,1356,1,0,1.0,9,kasım,371,2,96,4,başarısız,0
24,öğrenci,bekar,lise,0,125,0,0,1.0,9,kasım,263,1,90,1,başarısız,1
81,emekli,boşanmış/ dul,bilinmiyor,0,9224,0,0,1.0,9,kasım,235,2,-1,0,bilinmiyor,0
27,hizmet sektörü,bekar,lise,0,6279,1,0,1.0,9,kasım,257,1,-1,0,bilinmiyor,0
32,teknisyen,bekar,üniversite,0,1527,1,0,1.0,9,kasım,270,1,144,2,başarısız,0
38,yönetici,bekar,üniversite,0,3141,0,0,1.0,9,kasım,347,4,189,2,başarılı,1
47,temizlikçi,evli,lise,0,3940,1,0,1.0,9,kasım,171,2,96,5,başarılı,0
45,yönetici,evli,üniversite,0,160,0,0,1.0,10,kasım,182,2,194,1,başarılı,1
42,yönetici,evli,üniversite,0,2816,0,0,1.0,10,kasım,193,2,-1,0,bilinmiyor,1
63,emekli,boşanmış/ dul,ilkokul,0,109,0,0,1.0,10,kasım,406,2,-1,0,bilinmiyor,1
40,yönetici,evli,üniversite,0,0,0,0,1.0,10,kasım,147,1,96,8,başarılı,1
31,serbest meslek,evli,üniversite,0,2666,0,0,1.0,10,kasım,318,2,97,6,başarılı,1
44,büro görevlisi,bekar,lise,0,1534,0,0,1.0,10,kasım,95,1,95,3,başarılı,1
61,emekli,evli,üniversite,0,2557,1,0,1.0,10,kasım,89,1,91,4,başarılı,1
76,emekli,evli,lise,0,2302,0,0,1.0,10,kasım,345,2,-1,0,bilinmiyor,0
67,yönetici,evli,üniversite,0,405,0,0,1.0,10,kasım,344,2,95,2,başarılı,1
33,yönetici,evli,üniversite,0,22867,1,0,1.0,10,kasım,266,2,92,3,başarısız,1
57,yönetici,evli,lise,0,2155,0,1,1.0,10,kasım,144,3,91,2,başarısız,1
71,temizlikçi,boşanmış/ dul,ilkokul,0,1311,0,0,1.0,10,kasım,301,2,91,1,başarılı,1
79,emekli,evli,lise,0,2661,0,0,1.0,10,kasım,254,5,-1,0,bilinmiyor,1
52,işsiz,evli,lise,0,94,0,0,1.0,10,kasım,293,3,190,10,başarısız,1
61,serbest meslek,evli,üniversite,0,4162,0,0,1.0,10,kasım,185,1,-1,0,bilinmiyor,0
48,işsiz,boşanmış/ dul,lise,0,201,0,0,1.0,10,kasım,594,1,91,1,başarılı,1
33,yönetici,evli,üniversite,0,1388,1,0,1.0,10,kasım,280,1,89,2,başarısız,0
47,büro görevlisi,evli,lise,0,0,0,0,1.0,10,kasım,213,1,190,1,diğer,1
27,büro görevlisi,bekar,lise,0,4590,1,0,1.0,10,kasım,131,4,89,3,başarısız,1
70,emekli,evli,lise,0,1164,0,0,1.0,10,kasım,208,2,-1,0,bilinmiyor,0
52,teknisyen,evli,üniversite,0,1785,0,0,1.0,10,kasım,133,3,89,1,başarısız,0
32,yönetici,bekar,üniversite,0,2134,0,0,1.0,10,kasım,98,2,-1,0,bilinmiyor,0
73,emekli,evli,ilkokul,0,9160,0,0,1.0,11,kasım,516,2,90,3,diğer,0
63,emekli,evli,lise,0,3579,0,0,1.0,11,kasım,93,2,-1,0,bilinmiyor,0
49,yönetici,evli,ilkokul,0,3371,0,0,1.0,11,kasım,269,2,-1,0,bilinmiyor,1
35,yönetici,bekar,üniversite,0,612,0,0,1.0,11,kasım,158,1,195,1,başarısız,0
35,büro görevlisi,bekar,üniversite,0,5007,1,0,1.0,11,kasım,133,1,90,3,başarısız,0
23,teknisyen,bekar,lise,0,598,0,0,1.0,11,kasım,406,1,195,1,başarısız,1
26,yönetici,bekar,üniversite,0,943,0,0,1.0,11,kasım,166,1,195,1,başarılı,1
58,vasıfsız işçi,evli,lise,0,381,0,0,1.0,11,kasım,79,4,-1,0,bilinmiyor,0
40,yönetici,evli,üniversite,0,9366,0,0,1.0,11,kasım,69,3,-1,0,bilinmiyor,1
32,teknisyen,bekar,üniversite,0,6746,0,0,1.0,11,kasım,199,1,-1,0,bilinmiyor,1
51,yönetici,evli,üniversite,0,938,0,0,1.0,11,kasım,98,2,97,3,başarısız,0
33,hizmet sektörü,evli,lise,0,1076,0,0,1.0,11,kasım,131,1,96,5,başarısız,1
35,yönetici,evli,üniversite,0,0,1,0,1.0,11,kasım,229,2,96,3,başarılı,1
53,yönetici,evli,üniversite,0,1624,0,0,1.0,11,kasım,166,3,97,7,başarılı,1
20,öğrenci,bekar,bilinmiyor,0,801,0,0,1.0,11,kasım,244,2,-1,0,bilinmiyor,1
28,öğrenci,bekar,üniversite,0,3,0,0,1.0,11,kasım,135,2,148,1,diğer,0
44,serbest meslek,boşanmış/ dul,üniversite,0,1070,1,0,1.0,11,kasım,172,1,91,5,başarılı,1
53,vasıfsız işçi,boşanmış/ dul,ilkokul,0,4401,0,0,1.0,11,kasım,241,1,92,1,başarılı,1
39,yönetici,bekar,üniversite,0,1509,0,0,1.0,11,kasım,248,1,-1,0,bilinmiyor,0
21,öğrenci,bekar,lise,0,123,0,0,1.0,11,kasım,513,1,91,1,başarılı,1
36,vasıfsız işçi,bekar,lise,0,3623,0,0,0.0,12,kasım,71,1,378,1,başarılı,1
31,yönetici,bekar,üniversite,0,533,0,0,1.0,12,kasım,90,3,93,6,başarılı,1
42,teknisyen,evli,lise,0,994,1,0,1.0,12,kasım,227,3,93,6,başarılı,1
28,serbest meslek,bekar,üniversite,0,805,0,0,1.0,12,kasım,116,5,170,2,başarısız,0
27,serbest meslek,bekar,üniversite,0,168,0,0,1.0,12,kasım,123,1,196,1,başarılı,1
57,işsiz,evli,lise,0,2299,0,0,1.0,12,kasım,39,3,-1,0,bilinmiyor,0
33,hizmet sektörü,evli,lise,0,386,0,0,1.0,12,kasım,253,1,92,4,başarısız,1
29,yönetici,bekar,üniversite,0,1026,0,0,1.0,12,kasım,226,1,92,1,diğer,1
65,emekli,evli,lise,0,1370,0,0,1.0,12,kasım,177,1,92,1,başarısız,0
54,temizlikçi,bekar,lise,0,1213,0,0,1.0,12,kasım,241,1,-1,0,bilinmiyor,1
63,emekli,evli,ilkokul,0,8044,0,0,1.0,12,kasım,702,1,-1,0,bilinmiyor,0
72,emekli,evli,lise,0,4130,0,0,1.0,12,kasım,427,1,-1,0,bilinmiyor,0
30,işsiz,bekar,lise,0,2424,0,0,1.0,12,kasım,110,1,279,1,başarısız,1
51,yönetici,evli,üniversite,0,346,0,0,1.0,12,kasım,134,2,192,3,başarısız,1
32,yönetici,evli,üniversite,0,1331,0,0,1.0,12,kasım,126,1,92,5,başarısız,1
54,bilinmiyor,evli,lise,0,2206,0,0,1.0,12,kasım,104,1,99,2,diğer,1
82,emekli,boşanmış/ dul,üniversite,0,0,0,0,1.0,12,kasım,226,1,-1,0,bilinmiyor,1
47,yönetici,evli,üniversite,0,4693,0,1,1.0,12,kasım,89,1,97,3,başarılı,1
48,vasıfsız işçi,evli,lise,0,1230,1,0,1.0,12,kasım,169,1,196,2,başarılı,1
61,emekli,evli,ilkokul,0,1720,0,0,1.0,12,kasım,150,1,463,5,başarısız,0
77,emekli,boşanmış/ dul,lise,0,3417,0,0,1.0,12,kasım,134,1,-1,0,bilinmiyor,1
36,girişimci,evli,lise,0,2971,0,0,1.0,12,kasım,247,1,97,8,başarısız,1
72,emekli,evli,ilkokul,0,3232,0,0,1.0,12,kasım,771,2,-1,0,bilinmiyor,0
75,emekli,evli,lise,0,324,0,0,1.0,12,kasım,124,2,91,4,diğer,0
33,büro görevlisi,bekar,üniversite,0,280,0,0,1.0,12,kasım,189,2,-1,0,bilinmiyor,0
38,büro görevlisi,evli,lise,0,1767,1,0,1.0,12,kasım,893,7,-1,0,bilinmiyor,1
27,öğrenci,bekar,üniversite,0,5291,0,0,1.0,12,kasım,192,2,92,2,başarısız,1
39,öğrenci,bekar,bilinmiyor,0,64,0,0,1.0,12,kasım,366,2,98,1,başarısız,0
43,hizmet sektörü,bekar,lise,0,3403,1,0,1.0,12,kasım,707,2,97,2,başarılı,1
33,teknisyen,evli,lise,0,133,0,0,1.0,12,kasım,627,2,192,1,başarılı,1
27,büro görevlisi,bekar,lise,0,4745,0,0,1.0,12,kasım,411,4,192,1,diğer,1
50,büro görevlisi,evli,lise,0,3608,1,0,1.0,13,kasım,176,2,197,2,başarılı,1
